,date,tic,close,high,low,open,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
0,2020-07-01,HD,220.00411987304688,221.93686514307686,218.92249464070133,221.33398563136413,3677300.0,2.0,2.1085306466929126,229.1503930346354,211.34912020999352,55.50965302095514,24.03071589670545,8.960832424088297,219.01018625895182,205.20635121663412,28.6200008392334,53.068399977552225
0,2020-07-01,HON,130.24781799316406,132.38983930577763,129.2174770564742,131.25104578344266,2609500.0,2.0,-0.29725996795704646,146.3889441187202,121.03081067253959,49.99253245263168,-33.604221157249185,2.4810246956118625,132.75530649820965,127.12898534138998,28.6200008392334,53.068399977552225
0,2020-07-01,IBM,90.75139617919922,92.81079550974223,90.62125026478407,92.07584560951834,4869967.0,2.0,-0.9692036526815286,102.95281641650755,86.00058781933231,47.489699326899995,-74.89060388883331,4.811070244458567,94.51498184204101,93.17172775268554,28.6200008392334,53.068399977552225
0,2020-07-01,INTC,52.4257698059082,53.513328072827676,52.3811949305497,53.40635585325547,14748100.0,2.0,-0.5142135864657007,57.471189903485175,50.36044423652947,48.714059534532375,-79.49744601351159,8.202507233339855,54.479357147216795,53.49654687245687,28.6200008392334,53.068399977552225
0,2020-07-01,JNJ,121.8023681640625,122.67870181904425,121.52471003210684,122.07134120472678,6174800.0,2.0,-1.4462028071546627,129.14116779932218,118.84957774511142,46.81580624177654,-95.67326276496907,14.34196470815732,125.06312561035156,126.57253977457682,28.6200008392334,53.068399977552225
0,2020-07-01,JPM,81.1513900756836,83.28328642435199,80.95124969706801,82.56975314564353,18755700.0,2.0,-0.9634121706216803,98.1280452604944,76.30048180859738,46.828937394406886,-79.54138808636701,2.2768367293655594,86.19486897786459,83.03153711954752,28.6200008392334,53.068399977552225
0,2020-07-01,KO,38.51327133178711,39.12336476266176,38.418749167976806,38.60779349559741,14316500.0,2.0,-0.3826818237150036,42.464105732431165,36.93912226439501,46.68585002418191,-73.25830526101448,10.449029143119,39.651742935180664,39.39650580088298,28.6200008392334,53.068399977552225
0,2020-07-01,MCD,164.71640014648438,166.30415594295565,163.87791961357667,164.9750736502814,2193800.0,2.0,-0.6536954352103237,179.4068416873705,158.16991307337167,49.65613569861181,-53.960905675236106,2.061743632641121,167.89209594726563,164.06708552042645,28.6200008392334,53.068399977552225
0,2020-07-01,MMM,107.14508056640625,108.7788375469553,107.0623655414414,107.77239383178605,1944218.0,2.0,0.3351854861238337,115.83547612305684,102.65900324706034,51.65535664215518,-12.034183787743961,8.188249180469889,108.18070653279622,104.08553009033203,28.6200008392334,53.068399977552225
0,2020-07-01,MRK,63.80614471435547,64.47589468150875,62.989371842540145,63.24257541645553,9948769.0,2.0,-0.3603282293971546,67.42377970932135,59.58496891738763,50.13726795015697,7.336225674691819,11.047951295966042,63.58957405090332,64.14787006378174,28.6200008392334,53.068399977552225
0,2020-07-01,MSFT,196.1201171875,197.7009671812325,193.3129334283423,194.6255060074081,32061200.0,2.0,4.837559255314233,198.375436818613,174.41471668480497,61.18488917094849,140.80533240710497,33.02161605818254,182.8257283528646,175.6427884419759,28.6200008392334,53.068399977552225
0,2020-07-01,NKE,91.36859893798828,92.60685890539307,91.09655605372377,92.40048105133368,5733800.0,2.0,0.5874525414708955,98.45047405798185,87.55591098230134,52.34781521056241,-24.496835594142087,9.906624452152565,92.56610895792643,87.26370506286621,28.6200008392334,53.068399977552225
0,2020-07-01,PG,106.07865142822266,106.44114371880816,105.12378282868221,105.78688489857034,6501200.0,2.0,0.5612970959509056,106.57429885997658,101.73348770008201,53.50850839152044,114.29357584587191,1.9075967655232042,103.30541356404622,103.168585840861,28.6200008392334,53.068399977552225
0,2020-07-01,TRV,101.15901947021484,103.21816833422054,100.88925934084692,102.47183792188298,930500.0,2.0,1.4512783541382106,112.830143105769,96.40811907074468,51.84926201675388,11.13880522824076,0.19531692751402818,101.13324483235677,94.9690377553304,28.6200008392334,53.068399977552225
0,2020-07-01,UNH,275.88360595703125,278.3576746968849,273.5762943706685,274.122998804862,2303800.0,2.0,0.36564230757181804,287.88309789397607,257.78976587555513,53.23659100688211,24.5550459707928,5.433118361187965,273.8455851236979,267.6520840962728,28.6200008392334,53.068399977552225
0,2020-07-01,V,187.01377868652344,188.52896603360395,185.9328904612415,187.08134156360236,6394100.0,2.0,1.009080443386921,194.01166513849492,180.80535451482538,53.319620691934816,-7.45083727272595,6.396274321366242,187.2981709798177,177.9664108276367,28.6200008392334,53.068399977552225
0,2020-07-01,VZ,40.9786262512207,41.47334079850196,40.911168295890214,41.293444339549026,12831600.0,2.0,-0.36230314428774335,44.19075708521742,39.84803647862535,47.041274982336546,-54.928077929473325,7.768332398926218,41.85186958312988,42.1980276743571,28.6200008392334,53.068399977552225
0,2020-07-01,WBA,31.708965301513672,33.17496147324536,31.608128724940272,32.69405334935974,7063200.0,2.0,-0.1543921285616534,35.86794710824036,30.54400433829285,46.457070098999345,-57.85450494474744,9.320586568605147,32.99266923268636,32.779011217753094,28.6200008392334,53.068399977552225
0,2020-07-01,WMT,37.14976119995117,37.2211468166753,36.830065739831646,37.07526753652188,19733700.0,2.0,-0.2666063804974854,38.06182905744288,36.413358244192864,48.04070531062358,-68.20637123928951,3.557775387677769,37.6566104888916,38.300601641337074,28.6200008392334,53.068399977552225
1,2020-07-02,AAPL,88.4850082397461,90.03060182197771,88.37079725072775,89.39389780709443,114041600.0,3.0,2.8871250003589353,91.03594709233391,80.12912935419928,62.80710066355637,104.484936154559,33.4091971558463,82.97200826009114,76.91720619201661,27.68000030517578,6.8391003248376165
1,2020-07-02,AMGN,221.00657653808594,223.76231334550363,216.41083505049247,216.41083505049247,3338000.0,3.0,4.620835143933249,216.02668361636324,180.4791543963321,62.242831191460716,310.0728045432368,51.84278974145302,196.2055206298828,197.04016977945963,27.68000030517578,6.8391003248376165
1,2020-07-02,AXP,88.75743865966797,91.54257522357148,88.30579159423303,91.05329030445974,4239700.0,3.0,-0.5512508273915273,105.70737723672367,83.64094887411618,48.67228135853606,-63.46994150382817,0.6772368978805102,93.57677434285482,87.26944770812989,27.68000030517578,6.8391003248376165
1,2020-07-02,BA,180.80999755859375,187.7899932861328,180.42999267578125,185.5800018310547,41792300.0,3.0,4.838368081560162,220.7471312750273,160.5578705560274,51.022359001053715,17.93794948183391,15.936440150233624,178.05533447265626,156.26800079345702,27.68000030517578,6.8391003248376165
1,2020-07-02,CAT,115.32345581054688,117.68915333820901,114.84489888743607,115.80201273365768,2527500.0,3.0,1.2699603123543852,123.15300956106068,106.90696739816784,53.81243192076694,50.301376846217366,16.892076369523917,113.01793645222982,107.31994870503743,27.68000030517578,6.8391003248376165
1,2020-07-02,CRM,190.8576202392578,193.6927779488896,190.6196995123058,191.48215269360298,4200300.0,3.0,4.39890848098824,194.218808617625,168.82004788872266,58.35379281729467,156.16233622538834,33.30452420051485,179.1415985107422,170.24769668579103,27.68000030517578,6.8391003248376165
1,2020-07-02,CSCO,39.484439849853516,39.994977325000306,39.354640899879556,39.865178375026346,19632000.0,3.0,0.23477495192997822,41.517083471294704,37.561746484759986,52.99852230197271,7.004543929445972,11.272581748593423,39.545575332641604,37.99789568583171,27.68000030517578,6.8391003248376165
1,2020-07-02,CVX,70.92357635498047,72.56997599249398,70.80311317001625,71.77488833511137,5832800.0,3.0,-0.9451914306155231,81.89820686657096,66.1538416258607,48.34484677148943,-82.01308787893107,8.373804792248105,74.32853317260742,72.28947912851969,27.68000030517578,6.8391003248376165
1,2020-07-02,DIS,110.34054565429688,113.21266359327417,110.16349687700142,113.11430482906395,10312000.0,3.0,-1.0051422800891459,124.27853320222476,104.45334240812679,48.678801294422264,-80.83975478601016,2.513056945813813,115.44937566121419,109.73218536376953,27.68000030517578,6.8391003248376165
1,2020-07-02,GS,175.95582580566406,180.94748603326045,175.7151665284201,180.50180257012434,2699400.0,3.0,0.3444115484245458,197.34094300385604,166.54981322172992,50.907142788315824,-28.571511158763773,9.040601784638286,180.3325388590495,169.5900505065918,27.68000030517578,6.8391003248376165
1,2020-07-02,HD,220.3144989013672,223.68349595638404,219.80028235098212,223.36432752952774,3369800.0,3.0,2.040760849817474,229.12785834790776,211.33176079271726,55.644999646986676,37.288652925640235,12.74853343011156,219.35665639241537,206.05379231770834,27.68000030517578,6.8391003248376165
1,2020-07-02,HON,131.07028198242188,132.99538426083492,130.6454909831477,131.57641241789236,2758500.0,3.0,-0.21784296165125738,145.47676323099094,120.95874168233914,50.4621311993272,-25.062259395732088,0.5938220322934498,133.0261469523112,127.29121551513671,27.68000030517578,6.8391003248376165
1,2020-07-02,IBM,91.63948059082031,92.95627497759897,91.30262976487943,91.63182530679195,3919362.0,3.0,-0.9459000517750695,102.45001947712998,85.79982106852432,48.33885553259985,-59.94846568844634,4.064939359402951,94.47210973103842,93.25187199910482,27.68000030517578,6.8391003248376165
1,2020-07-02,INTC,52.711029052734375,53.317210605153065,52.568398299258526,52.764513459921936,15578600.0,3.0,-0.49643275126831554,57.17786361521875,50.31145599537695,49.21184108652023,-70.46653264403986,8.202507233339846,54.361389541625975,53.51226634979248,27.68000030517578,6.8391003248376165
1,2020-07-02,JNJ,122.31427764892578,123.06913913289698,121.75897465990158,122.55722187915715,5152200.0,3.0,-1.3597779531421423,128.69477156639778,118.79619980811397,47.46621144572953,-77.83379395319875,11.712630791909367,124.89846420288086,126.63669548034667,27.68000030517578,6.8391003248376165
1,2020-07-02,JPM,81.41498565673828,83.43585859998902,80.7735739312343,83.24255625248075,27845600.0,3.0,-1.071768508749841,97.54973987371022,75.75827175348704,47.03265149142007,-80.90893444241618,2.9697553665769196,86.25963567097982,83.07392730712891,27.68000030517578,6.8391003248376165
1,2020-07-02,KO,38.564823150634766,39.03743061064869,38.49607857859992,38.91713088750932,15111900.0,3.0,-0.3764949413106322,42.345188190734376,36.83388857623339,46.828452804502255,-71.14982328401996,10.449029143118995,39.63464749654134,39.37915884653727,27.68000030517578,6.8391003248376165
1,2020-07-02,MCD,163.69952392578125,166.80367404892607,163.1108018096016,166.80367404892607,2690200.0,3.0,-0.7435548546161783,179.06524000456017,157.6444920511039,48.95292960027147,-64.59112026033345,4.6589399442690596,167.91110432942708,164.20226771036783,27.68000030517578,6.8391003248376165
1,2020-07-02,MMM,108.25492858886719,109.52331783244493,107.85510367674917,108.65474092075388,2371429.0,3.0,0.3669740259594363,115.52282760967694,102.59182311664142,52.642273247293964,5.3301074123319445,11.35110608394372,108.3836046854655,104.24477030436198,27.68000030517578,6.8391003248376165
1,2020-07-02,MRK,64.34521484375,64.77810729791459,63.88782618979404,64.17369573116113,6827825.0,3.0,-0.21865221196043194,67.16979819734982,59.665232930579855,51.01536397351947,30.933935979095462,13.457500914709167,63.65754000345866,64.15929883321127,27.68000030517578,6.8391003248376165
1,2020-07-02,MSFT,197.61476135253906,199.3010016273132,196.40757857155802,197.0590698637365,29315800.0,3.0,5.085143069021143,199.2873256483405,175.73900034042904,61.85021035695372,146.77764276284645,36.17071325420412,183.48361358642578,176.3329948425293,27.68000030517578,6.8391003248376165
1,2020-07-02,NKE,92.33480072021484,93.48863709627433,91.95018620921157,92.66312581683329,5354900.0,3.0,0.5704404252787754,98.24029446290778,87.49873828245354,53.15546261457766,-3.4715707132774654,5.562041601350405,92.74469604492188,87.49008471171061,27.68000030517578,6.8391003248376165
1,2020-07-02,PG,106.87437438964844,108.36856662778703,106.56492808911119,106.98047315501412,6150900.0,3.0,0.7229255583271055,106.9594758977012,101.77534771069725,54.413372125395846,169.16570439686666,15.053972539871264,103.52939478556316,103.29910049438476,27.68000030517578,6.8391003248376165
1,2020-07-02,TRV,101.12303161621094,104.30616897541897,100.87125920253635,103.44294633127025,1040300.0,3.0,1.2425264254463428,112.7523201785549,96.0582480587498,51.821113705666264,9.357365160004147,4.0162426141009115,101.65940424601237,95.15410957336425,27.68000030517578,6.8391003248376165
1,2020-07-02,UNH,276.3746643066406,280.8409669562914,275.3738953437295,278.45029137297786,1971700.0,3.0,0.7016064825326112,288.0040531735251,257.8039424319436,53.39563931288456,38.26171589211704,9.374038474121924,274.20094706217446,268.44409535725913,27.68000030517578,6.8391003248376165
1,2020-07-02,V,188.83778381347656,191.0092205056437,188.1911799878176,189.1562629621141,6299300.0,3.0,1.1305527892142209,194.1346037818688,180.87832499010386,54.25161248164424,59.07291168427828,12.949950280672068,187.3563980102539,178.40651779174806,27.68000030517578,6.8391003248376165
1,2020-07-02,VZ,41.06857681274414,41.53330529116095,41.03109921695133,41.2634620264811,15814500.0,3.0,-0.3539339020455685,44.098724636336414,39.7579247624673,47.35314824302136,-50.037964200026884,6.604500554597115,41.865111923217775,42.17824255625407,27.68000030517578,6.8391003248376165
1,2020-07-02,WBA,32.56217575073242,32.83365827016875,32.00370013031968,32.04248546088579,7901100.0,3.0,-0.15010764541440125,35.74617070180247,30.49358454722096,48.34875199892823,-41.592640794353905,9.320586568605146,33.04024289449056,32.77448457082112,27.68000030517578,6.8391003248376165
1,2020-07-02,WMT,37.000770568847656,37.519107413938826,36.89213458848591,37.27390566268484,17695800.0,3.0,-0.26194779238335286,37.96071655679853,36.424459529627256,47.394572771448125,-55.86037076237538,3.5626558947408307,37.59205067952474,38.288984298706055,27.68000030517578,6.8391003248376165
2,2020-07-06,AAPL,90.85202026367188,91.32104187882805,89.88480872729063,89.91640216330728,118655600.0,0.0,2.980461813593436,91.49714875033008,80.69710860440624,65.03520686713662,124.29067326324773,39.106363228711935,83.43374125162761,77.35665562947591,27.940000534057617,21.87002672206833
2,2020-07-06,AMGN,219.303466796875,226.76620435072155,217.29228831689534,222.5384593306809,3460400.0,0.0,5.462431895148313,219.4729448182574,179.64998456406684,61.23768253899492,259.1437809092574,54.80015556050646,197.1032730102539,197.5897994995117,27.940000534057617,21.87002672206833
2,2020-07-06,AXP,90.8745346069336,92.11655527036534,90.17824496598398,90.8086701467019,4059600.0,0.0,-0.5149696314718426,104.54026937010882,83.6173783349693,50.023352213926906,-45.40266796925612,1.381338638223002,93.80120900472005,87.34653956095377,27.940000534057617,21.87002672206833
2,2020-07-06,BA,187.91000366210938,189.36000061035156,181.60000610351562,184.52000427246094,49471700.0,0.0,4.875746186034149,219.06925866544904,160.48374426423848,52.425929422962525,26.1590556108504,17.295365821362935,179.6856679280599,156.9520009358724,27.940000534057617,21.87002672206833
2,2020-07-06,CAT,116.86746978759766,117.83362180576927,115.7297708129168,117.49953855129682,2491900.0,0.0,1.4329849260219163,122.2680095988939,107.27819630320572,54.78058518523462,60.70706722468624,17.305793015523648,113.48054275512695,107.36793988545736,27.940000534057617,21.87002672206833
2,2020-07-06,CRM,196.0025177001953,197.71748591845736,192.156216258636,192.75101044333394,5794200.0,0.0,4.949633544489814,196.1892171006854,169.2129313368146,60.335163911742946,176.2859798143645,39.21972678739408,179.88376159667968,171.01761678059896,27.940000534057617,21.87002672206833
2,2020-07-06,CSCO,40.16804122924805,40.22861649782986,39.692117211545636,39.865181390962334,16152900.0,0.0,0.2764751368487808,41.36438057715325,37.62478720849128,54.613245397973856,43.681277804001716,14.224632067837828,39.60698102315267,38.070095252990725,27.940000534057617,21.87002672206833
2,2020-07-06,CVX,71.13237762451172,72.48162021826597,70.53003729028791,71.87927988404216,6747500.0,0.0,-0.9358669765465493,80.78622030591258,66.28280892992727,48.54309625265258,-78.98170319380723,9.736960666735788,74.23563919067382,72.34079825083414,27.940000534057617,21.87002672206833
2,2020-07-06,DIS,112.55364990234375,112.65200866505438,111.04873907042266,111.9634898217874,11933400.0,0.0,-0.8571679326345105,122.96379162335938,104.74612048601563,50.256604588276915,-60.586866469588315,2.513056945813813,115.33790079752605,109.95120099385579,27.940000534057617,21.87002672206833
2,2020-07-06,GS,184.83384704589844,185.21712829701858,179.28063488342187,179.46781432195684,3567700.0,0.0,0.8858750713794166,195.82708166486785,167.12238885515168,53.95264120579413,23.161621817813593,15.940464963756549,181.1757364908854,170.05800704956056,27.940000534057617,21.87002672206833
2,2020-07-06,HD,221.24537658691406,222.97419968401374,219.0200588187658,221.88371335016572,3133800.0,0.0,2.0386663702029466,228.48816802477694,211.49713165784027,56.05973193785132,29.506955856217104,10.552209163441294,219.6551310221354,206.87958577473958,27.940000534057617,21.87002672206833
2,2020-07-06,HON,133.0586700439453,134.034784743671,132.07352222523912,133.08578319190812,2336700.0,0.0,0.005478731520696556,143.30143814077826,121.85517730721979,51.598855668830154,-6.237716015816378,2.694048480644346,133.3132553100586,127.42662315368652,27.940000534057617,21.87002672206833
2,2020-07-06,IBM,92.01461791992188,93.28547454784528,91.45574550433186,92.8261330480506,4231488.0,0.0,-0.8869372720849782,101.35997221057914,85.98112962657905,48.701355742252936,-53.93111383407399,2.303293015701385,94.49941507975261,93.28349889119467,27.940000534057617,21.87002672206833
2,2020-07-06,INTC,53.07651901245117,53.14783268680225,52.238560384875164,52.34553599727974,20536700.0,0.0,-0.4476886499679651,56.52125628721057,50.54017063844861,49.85691649669935,-68.31933703626319,11.346313824943897,54.2888853708903,53.52550868988037,27.940000534057617,21.87002672206833
2,2020-07-06,JNJ,124.05826568603516,124.7437258405236,123.10384576335355,123.35546183002896,6156400.0,0.0,-1.1374485750649939,128.12928024530794,118.9868566870651,49.63685183242535,-27.8995229313725,1.0581685234194198,124.81979522705078,126.64690793355307,27.940000534057617,21.87002672206833
2,2020-07-06,JPM,83.47103118896484,83.64675699427454,82.1354976394857,82.97020526997144,18625300.0,0.0,-0.9804341613079686,95.8553383244903,76.12095256906437,48.62101224214269,-63.74688164859233,2.051605991986439,86.42658309936523,83.09750493367513,27.940000534057617,21.87002672206833
2,2020-07-06,KO,38.86557388305664,38.89994617033394,38.33281654194542,38.78823787564358,15146000.0,0.0,-0.34336561671160837,42.008227231418644,36.87714149721906,47.67314043128807,-71.2170881493403,12.55248339467807,39.64801419576009,39.34823220570882,27.940000534057617,21.87002672206833
2,2020-07-06,MCD,168.14169311523438,168.3379338459317,164.25257966903828,165.9116971853241,3171500.0,0.0,-0.451122899098948,178.0787788753275,157.85848461344204,52.02329715468336,-22.085547657502886,0.9564405373501043,168.0492401123047,164.38342615763347,27.940000534057617,21.87002672206833
2,2020-07-06,MMM,108.98561096191406,110.26780054039756,108.26180745333342,109.51640858835958,2511002.0,0.0,0.4459855894815661,114.47155523561575,103.00131082273386,53.291676927873034,16.126099354506824,14.499681610346569,108.66600596110025,104.36624692281087,27.940000534057617,21.87002672206833
2,2020-07-06,MRK,64.99861145019531,65.35799560034026,64.44321204925353,64.72091174972442,8058282.0,0.0,-0.05303791388804768,66.85118817764206,59.817934136811054,52.07363115800121,53.68907757521808,18.012845019639347,63.7564697265625,64.14029083251953,27.940000534057617,21.87002672206833
2,2020-07-06,MSFT,201.86865234375,202.28063679323316,199.3680481033168,200.07703677818944,31897600.0,0.0,5.560510374568736,201.3928814533535,175.8849475261387,63.682998669867224,163.59164857834847,41.633479981226316,184.3545145670573,177.06798400878907,27.940000534057617,21.87002672206833
2,2020-07-06,NKE,93.76067352294922,93.83572130475797,92.90702826496349,93.45111394765132,4995000.0,0.0,0.6643559375939105,97.87737043101976,87.60275194446854,54.33697922185006,20.910515801119868,3.8349828685678307,92.92995096842448,87.72244974772136,27.940000534057617,21.87002672206833
2,2020-07-06,PG,107.53746795654297,108.22709975852176,106.87436590286647,107.66124646692874,6023300.0,0.0,0.8942154295327498,107.46818918820486,101.55839772585765,55.165613326470485,176.8226316027158,15.05397253987127,103.8244010925293,103.40655975341797,27.940000534057617,21.87002672206833
2,2020-07-06,TRV,103.02033996582031,104.64787391292965,101.9053447504699,103.64078411594916,1329600.0,0.0,1.2161667322754113,111.74895275872994,96.25556689459036,53.20659180672234,20.935920339525442,5.351894391639299,102.14072774251302,95.30887336730957,27.940000534057617,21.87002672206833
2,2020-07-06,UNH,280.5907897949219,281.2208868309859,277.36613063894447,280.7668504782777,2395000.0,0.0,1.2931598610396122,286.462930267908,258.63131716861545,54.76219732333,57.683794597394055,9.987502708952691,274.7300618489583,269.0020543416341,27.940000534057617,21.87002672206833
2,2020-07-06,V,190.85482788085938,192.22524411090143,188.84745327282613,191.79095966263446,7292200.0,0.0,1.3737434383092761,193.7976665381871,181.03672066884414,55.273159865773636,92.02241863080893,16.031147569480073,187.58608754475912,178.7782745361328,27.940000534057617,21.87002672206833
2,2020-07-06,VZ,41.4058837890625,41.54829980677708,41.158526492689454,41.488333361829376,11231100.0,0.0,-0.31643568961908386,43.91948301094473,39.74977548820078,48.52898770490534,-40.85469986547722,6.297651551802066,41.896843592325844,42.15394426981608,27.940000534057617,21.87002672206833
2,2020-07-06,WBA,33.477447509765625,33.981627121461884,33.06634912290558,33.08186266037828,8235600.0,0.0,-0.07202709641131833,35.485207211492,30.58467766094451,50.29743817287207,27.035664505443147,4.23298864492898,33.12840938568115,32.781633313496904,27.940000534057617,21.87002672206833
2,2020-07-06,WMT,36.90145492553711,37.20563146459063,36.69349640841275,37.183903554071556,21695100.0,0.0,-0.2632353568043584,37.88585962082514,36.41644483779303,46.95904738672127,-75.59625908738953,1.2748231297225519,37.528939692179364,38.27648429870605,27.940000534057617,21.87002672206833
3,2020-07-07,AAPL,90.57011413574219,92.01120488127154,90.45832825923631,91.23112145924068,112424400.0,1.0,2.997135331550922,91.77228073808544,81.37533431318408,64.55871222558451,121.43298751489033,41.94594714164231,83.86955210367839,77.78365122477213,29.43000030517578,61.11855265554034
3,2020-07-07,AMGN,216.65042114257812,221.57994344791263,215.74325573465262,217.03554986674663,2365900.0,1.0,5.847913663476589,221.79675754941314,179.67111201845796,59.68448130401795,193.76220858190862,49.73145255880571,197.8655207316081,198.1090965270996,29.43000030517578,61.11855265554034
3,2020-07-07,AXP,87.51541900634766,89.87713512207938,87.15786298247956,89.80186659272151,5564200.0,1.0,-0.7486392309379397,102.2081412626487,84.05386664140403,47.9516040184491,-96.95916808110172,9.076467602076324,93.92928466796874,87.32487131754557,29.43000030517578,61.11855265554034
3,2020-07-07,BA,178.8800048828125,185.07000732421875,178.64999389648438,185.07000732421875,37105300.0,1.0,4.129125183657806,209.68718824792904,164.70381517003972,50.5210776936704,-0.642133025955709,13.606630984693949,181.06400146484376,157.4026677449544,29.43000030517578,61.11855265554034
3,2020-07-07,CAT,114.85391998291016,116.25347918692725,114.49274963634825,115.34150821742806,2018100.0,1.0,1.3837553947490733,120.29022749969329,108.30608597686921,53.27408421120478,26.080691332118853,12.193721943578124,113.92388636271158,107.41771354675294,29.43000030517578,61.11855265554034
3,2020-07-07,CRM,194.67416381835938,198.48080429884266,194.50564232652098,195.94304397852048,5431500.0,1.0,5.21874166298997,197.6700228575735,169.6979001160593,59.57809174671094,162.47917373338603,40.29329925236533,180.49606323242188,171.70872751871744,29.43000030517578,61.11855265554034
3,2020-07-07,CSCO,39.484439849853516,40.05554928807497,39.423867886778844,39.90844359137619,17102800.0,1.0,0.2514632043195135,41.063233060609704,37.74215558074772,52.73893648823933,2.5723675755222115,9.74336470225099,39.63815892537435,38.13862857818604,29.43000030517578,61.11855265554034
3,2020-07-07,CVX,69.31733703613281,70.73886392965726,69.18884092632109,70.53005085797379,5898000.0,1.0,-1.0626859044652264,78.84330901198804,66.8660392851311,46.923649580782794,-117.38292311079788,16.27648334750195,74.12935994466146,72.38389682769775,29.43000030517578,61.11855265554034
3,2020-07-07,DIS,111.76676177978516,113.19299006567421,110.76349042030833,111.76676177978516,10836500.0,1.0,-0.7942370213840348,120.5950049223568,105.77228862622718,49.69465146308151,-59.94311325694371,0.4046261652353901,115.19396667480468,110.10087242126465,29.43000030517578,61.11855265554034
3,2020-07-07,GS,177.70291137695312,183.36309681235363,177.55138063127774,183.17590377288406,2853500.0,1.0,0.7311536178084168,192.99052263578412,168.04696820894245,51.30793056091441,-29.504879909031327,12.253871175562823,181.7862553914388,170.29933904012043,29.43000030517578,61.11855265554034
3,2020-07-07,HD,219.29490661621094,222.33586034561958,219.04666604761007,219.31262842247074,2927800.0,1.0,1.8581996848625124,227.26983353161387,211.8803114268822,54.94612421877593,7.042975467463987,10.552209163441288,219.85921223958334,207.57431030273438,29.43000030517578,61.11855265554034
3,2020-07-07,HON,131.02511596679688,132.0464239585665,130.38340588030786,131.95603759448989,2622000.0,1.0,0.018162596295724143,139.97776717006747,123.55650788486419,50.37587847429553,-43.86156910785277,2.826576941512182,133.48769098917643,127.4656332651774,29.43000030517578,61.11855265554034
3,2020-07-07,IBM,90.0164566040039,91.49401796613184,89.82506229696557,91.10357406853872,4474893.0,1.0,-0.9900312987020499,99.11955327541466,86.83049707858925,46.88845637979054,-95.49044394746913,10.340151602469696,94.47874425252279,93.25399742126464,29.43000030517578,61.11855265554034
3,2020-07-07,INTC,51.98004913330078,53.10326595920832,51.82850203581524,52.657544402793555,15996500.0,1.0,-0.49186464472222013,55.9406358074991,50.6429781603964,47.96619401296662,-86.86634342851586,15.205548726567994,54.17151222229004,53.5476603825887,29.43000030517578,61.11855265554034
